repo,parent commit,method path,rank,RR,AP,hit@10,sort_ranks,ground truth size,inner corpus size,outer corpus size,repo size
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listRevisions,1.0,1.0,0.2834855510912765,1.0,"[1.0, 2.0, 18.0, 149.0, 241.0, 348.0, 349.0, 490.0, 3952.0]",8,10,3941,3952
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/resolver/RepositoryResolver.java/findResourceUsingPattern,14.0,0.07142857142857142,0.03746098912011151,0.0,"[14.0, 19.0, 78.0, 97.0, 235.0, 317.0, 379.0, 427.0, 2687.0, 4445.0]",9,21,4423,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/MyModuleDescriptorProvider,3413.0,0.0002929973630237328,0.001194229911576799,0.0,"[3413.0, 3530.0, 3772.0, 3828.0, 4204.0, 4288.0, 4371.0, 4402.0, 4410.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/provideModule,1.0,1.0,0.20102883051684792,1.0,"[1.0, 7.0, 8.0, 102.0, 125.0, 198.0, 333.0, 567.0, 2310.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getMdFromCache,1.0,1.0,0.2564476669229088,1.0,"[1.0, 4.0, 5.0, 30.0, 185.0, 329.0, 408.0, 1144.0, 1704.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getStaledMd,1.0,1.0,0.24879291869439854,1.0,"[1.0, 4.0, 5.0, 45.0, 329.0, 537.0, 562.0, 1387.0, 1592.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/cacheModuleDescriptor,11.0,0.09090909090909091,0.061289568026536366,0.0,"[11.0, 13.0, 51.0, 62.0, 83.0, 125.0, 126.0, 496.0, 2510.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseDescriptor,2.0,0.5,0.15334014173185617,1.0,"[2.0, 5.0, 11.0, 82.0, 87.0, 152.0, 169.0, 493.0, 2272.0, 4445.0]",9,10,4433,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseOtherPom,1.0,1.0,0.174353113268782,1.0,"[1.0, 14.0, 24.0, 32.0, 90.0, 110.0, 158.0, 435.0, 2553.0, 4445.0]",9,11,4433,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/m2/PomReader.java/PomReader,401.0,0.0024937655860349127,0.004861517480612914,0.0,"[401.0, 432.0, 631.0, 722.0, 926.0, 1097.0, 1160.0, 1259.0, 2924.0, 4445.0]",9,43,4401,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java/parseOtherIvyFile,2.0,0.5,0.1668309663150335,1.0,"[2.0, 5.0, 12.0, 23.0, 73.0, 142.0, 183.0, 318.0, 2639.0, 4445.0]",9,73,4371,4445
apache/ant-ivy,88004447d956a97b0e1765c73ae7649029dc87a2,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getArchivePathInCache,11.0,0.09090909090909091,0.09090909090909091,0.0,"[11.0, 4015.0]",1,70,3943,4015
apache/ant-ivy,88004447d956a97b0e1765c73ae7649029dc87a2,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getOriginalMetadataArtifact,6.0,0.16666666666666666,0.16666666666666666,1.0,"[6.0, 4015.0]",1,71,3943,4015
apache/ant-ivy,1e19908591da85e378e26b0a99d07406cd878ee1,src/java/fr/jayasoft/ivy/Ivy.java/retrieve,1693.0,0.0005906674542232723,0.0005906674542232723,0.0,"[1693.0, 1758.0]",1,133,1623,1758
apache/ant-ivy,1e19908591da85e378e26b0a99d07406cd878ee1,src/java/fr/jayasoft/ivy/ant/IvyRetrieve.java/execute,43.0,0.023255813953488372,0.023255813953488372,0.0,"[43.0, 1758.0]",1,14,1743,1758
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/update,22.0,0.045454545454545456,0.013543054878597392,0.0,"[22.0, 655.0, 1002.0, 1498.0, 1936.0]",4,17,1917,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/startElement,9.0,0.1111111111111111,0.0531019173345906,1.0,"[9.0, 30.0, 140.0, 303.0, 1936.0]",4,17,1917,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/copyHeader,225.0,0.0044444444444444444,0.006905274868204646,0.0,"[225.0, 263.0, 332.0, 612.0, 1936.0]",4,18,1917,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorParser.java/startElement,2.0,0.5,0.17748471864325524,1.0,"[2.0, 11.0, 164.0, 407.0, 1936.0]",4,15,1920,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/util/XMLHelper.java/parse,1.0,1.0,0.2544450271461843,1.0,"[1.0, 311.0, 457.0, 836.0, 1936.0]",4,2,1932,1936
apache/ant-ivy,547691c621d6cf7c9ceab9c90d2097a35e79c1db,src/java/org/apache/ivy/core/publish/PublishEngine.java/publish,162.0,0.006172839506172839,0.006172839506172839,0.0,"[162.0, 4127.0]",1,1,4123,4127
apache/ant-ivy,547691c621d6cf7c9ceab9c90d2097a35e79c1db,src/java/org/apache/ivy/ant/IvyPublish.java/doExecute,30.0,0.03333333333333333,0.03333333333333333,0.0,"[30.0, 4127.0]",1,62,4064,4127
apache/ant-ivy,63b2ea841abd0069145443e5b140148960227b6e,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/update,378.0,0.0026455026455026454,0.0026455026455026454,0.0,"[378.0, 1463.0]",1,10,1450,1463
apache/ant-ivy,63b2ea841abd0069145443e5b140148960227b6e,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/startElement,109.0,0.009174311926605505,0.009174311926605505,0.0,"[109.0, 1463.0]",1,11,1450,1463
apache/ant-ivy,0d07eac1699dfa39048a0edb66e11308669a9961,src/java/fr/jayasoft/ivy/resolver/ChainResolver.java/getDependency,1.0,1.0,0.5068493150684932,1.0,"[1.0, 146.0, 1840.0]",2,21,1818,1840
apache/ant-ivy,0d07eac1699dfa39048a0edb66e11308669a9961,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/getDependency,4.0,0.25,0.140625,1.0,"[4.0, 64.0, 1840.0]",2,40,1799,1840
apache/ant-ivy,0d07eac1699dfa39048a0edb66e11308669a9961,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/isResolved,18.0,0.05555555555555555,0.05277777777777778,0.0,"[18.0, 40.0, 1840.0]",2,40,1799,1840
apache/ant-ivy,e556b3cdeb75a6ed2285f581164d76f743ab85ee,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java/findArtifactRef,66.0,0.015151515151515152,0.015151515151515152,0.0,"[66.0, 4328.0]",1,38,4289,4328
apache/ant-ivy,e556b3cdeb75a6ed2285f581164d76f743ab85ee,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java/findSnapshotVersion,197.0,0.005076142131979695,0.005076142131979695,0.0,"[197.0, 4328.0]",1,38,4289,4328
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/getErrors,1.0,1.0,0.47704881815896616,1.0,"[1.0, 2.0, 8.0, 878.0, 879.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/getProblems,1.0,1.0,0.5519980564516924,1.0,"[1.0, 2.0, 4.0, 897.0, 904.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/getWarns,1.0,1.0,0.4770842467919785,1.0,"[1.0, 2.0, 8.0, 773.0, 953.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/clearProblems,1.0,1.0,0.5017991182290615,1.0,"[1.0, 2.0, 6.0, 967.0, 1029.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/error,1.0,1.0,0.2012881974227121,1.0,"[1.0, 1952.0, 2025.0, 2269.0, 2302.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/warn,2.0,0.5,0.10133813014384874,1.0,"[2.0, 1920.0, 1967.0, 2119.0, 2236.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java/cacheModuleDescriptor,166.0,0.006024096385542169,0.006024096385542169,0.0,"[166.0, 5601.0]",1,67,5533,5601
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java/checkDescriptorConsistency,373.0,0.002680965147453083,0.002680965147453083,0.0,"[373.0, 5601.0]",1,67,5533,5601
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/getURLInfo,3549.0,0.0002817695125387433,0.0005127173031713689,0.0,"[3549.0, 3808.0, 4103.0, 4295.0]",3,7,4286,4295
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/openStream,1.0,1.0,0.6839080459770116,1.0,"[1.0, 2.0, 58.0, 4295.0]",3,8,4286,4295
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/download,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3.0, 4295.0]",3,8,4286,4295
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/upload,1.0,1.0,0.8055555555555555,1.0,"[1.0, 3.0, 4.0, 4295.0]",3,8,4286,4295
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseDescriptor,48.0,0.020833333333333332,0.009593728395648904,0.0,"[48.0, 205.0, 259.0, 273.0, 565.0, 641.0, 735.0, 1015.0, 1154.0, 1528.0, 2748.0, 2766.0, 5645.0]",12,10,5633,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/addDependencyMgt,1.0,1.0,0.2957360762186744,1.0,"[1.0, 2.0, 5.0, 13.0, 16.0, 48.0, 56.0, 438.0, 466.0, 599.0, 900.0, 988.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/addPlugin,1.0,1.0,0.24601347598386522,1.0,"[1.0, 4.0, 5.0, 12.0, 37.0, 41.0, 77.0, 105.0, 482.0, 578.0, 633.0, 710.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getPlugins,117.0,0.008547008547008548,0.0031034859888172135,0.0,"[117.0, 1195.0, 1455.0, 1635.0, 1815.0, 2270.0, 2427.0, 2586.0, 2985.0, 3208.0, 3889.0, 5514.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDefaultVersion,1.0,1.0,0.2344423577911261,1.0,"[1.0, 2.0, 7.0, 20.0, 138.0, 151.0, 197.0, 401.0, 521.0, 793.0, 892.0, 1084.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDefaultScope,1.0,1.0,0.15273028300567418,1.0,"[1.0, 6.0, 9.0, 138.0, 213.0, 325.0, 361.0, 382.0, 519.0, 627.0, 825.0, 1460.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDependencyMgtExclusions,1.0,1.0,0.23498318079293404,1.0,"[1.0, 4.0, 7.0, 10.0, 18.0, 122.0, 165.0, 176.0, 337.0, 437.0, 725.0, 1032.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDependencyManagementMap,3.0,0.3333333333333333,0.05520429444360736,1.0,"[3.0, 17.0, 23.0, 131.0, 641.0, 904.0, 1094.0, 1351.0, 1527.0, 1538.0, 1566.0, 2775.0, 5645.0]",12,47,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDependencyManagements,1.0,1.0,0.10902706394544583,1.0,"[1.0, 17.0, 48.0, 103.0, 412.0, 425.0, 544.0, 660.0, 784.0, 1096.0, 1112.0, 1578.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/addExtraInfo,552.0,0.0018115942028985507,0.002650345751457969,0.0,"[552.0, 847.0, 1002.0, 1415.0, 1536.0, 1931.0, 2062.0, 2329.0, 3937.0, 4511.0, 5540.0, 5634.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java/mergeInfo,9.0,0.1111111111111111,0.05382831736179306,1.0,"[9.0, 14.0, 29.0, 68.0, 88.0, 104.0, 190.0, 294.0, 628.0, 666.0, 979.0, 1137.0, 5645.0]",12,76,5568,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/osgi/repo/AbstractOSGiResolver.java/buildResolvedCapabilityMd,1.0,1.0,0.15769043139565228,1.0,"[1.0, 12.0, 24.0, 47.0, 49.0, 52.0, 69.0, 75.0, 227.0, 412.0, 857.0, 908.0, 5645.0]",12,23,5621,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/osgi/core/BundleInfoAdapter.java/toModuleDescriptor,41.0,0.024390243902439025,0.005624866300127307,0.0,"[41.0, 229.0, 705.0, 956.0, 1687.0, 1692.0, 1915.0, 2055.0, 2117.0, 2952.0, 5399.0, 5453.0, 5645.0]",12,9,5634,5645
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/plugins/matcher/ModuleIdMatcher.java/ModuleIdMatcher,202.0,0.0049504950495049506,0.0028480017093077906,0.0,"[202.0, 1389.0, 1393.0, 3113.0]",3,2,3110,3113
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/settings/XmlSettingsParser.java/startElement,116.0,0.008620689655172414,0.004960365305192892,0.0,"[116.0, 546.0, 1155.0, 3113.0]",3,6,3106,3113
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/module/id/ModuleId.java/equals,126.0,0.007936507936507936,0.010218235204049466,0.0,"[126.0, 153.0, 311.0, 3113.0]",3,9,3103,3113
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/module/id/ModuleId.java/_hashCode,266.0,0.0037593984962406013,0.0030232435176320623,0.0,"[266.0, 629.0, 1408.0, 3113.0]",3,9,3103,3113
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java/saveArtifactOrigin,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3136.0]",2,25,3110,3136
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java/getSavedArtifactOrigin,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3136.0]",2,25,3110,3136
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java/removeSavedArtifactOrigin,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3136.0]",2,25,3110,3136
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java/getDependency,8.0,0.125,0.125,1.0,"[8.0, 4545.0]",1,64,4480,4545
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,src/java/org/apache/ivy/core/resolve/ResolveEngine.java/resolve,763.0,0.001310615989515072,0.001310615989515072,0.0,"[763.0, 4545.0]",1,28,4512,4545
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java/needModuleDescriptor,1.0,1.0,1.0,1.0,"[1.0, 5704.0]",1,5,5698,5704
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java/accept,143.0,0.006993006993006993,0.006993006993006993,0.0,"[143.0, 5704.0]",1,4,5698,5704
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java/blackListIncompatibleCallerAndRestartResolveIfPossible,3.0,0.3333333333333333,0.30952380952380953,1.0,"[3.0, 7.0, 5449.0]",2,9,5439,5449
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java/handleIncompatibleCaller,3.0,0.3333333333333333,0.26666666666666666,1.0,"[3.0, 10.0, 5449.0]",2,9,5439,5449
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java/blackListIncompatibleCaller,1.0,1.0,0.7,1.0,"[1.0, 5.0, 5449.0]",2,9,5439,5449
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java/exists,839.0,0.0011918951132300357,0.0012205571756031502,0.0,"[839.0, 1601.0, 4249.0]",2,63,4185,4249
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseDescriptor,234.0,0.004273504273504274,0.0034422351654727636,0.0,"[234.0, 766.0, 4249.0]",2,10,4237,4249
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/addSourcesAndJavadocArtifactsIfPresent,38.0,0.02631578947368421,0.016679021497405484,0.0,"[38.0, 284.0, 4249.0]",2,11,4237,4249
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/getLatestStrategy,54.0,0.018518518518518517,0.007966434465435211,0.0,"[54.0, 852.0, 989.0, 1342.0]",3,38,1303,1342
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/setLatestStrategy,3.0,0.3333333333333333,0.11260823457651796,1.0,"[3.0, 991.0, 1213.0, 1342.0]",3,38,1303,1342
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/setLatest,4.0,0.25,0.08482132007280184,1.0,"[4.0, 1013.0, 1205.0, 1342.0]",3,38,1303,1342
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/ChainResolver.java/getDependency,99.0,0.010101010101010102,0.004825799451519221,0.0,"[99.0, 1042.0, 1221.0, 1342.0]",3,10,1331,1342
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,src/java/fr/jayasoft/ivy/repository/AbstractRepository.java/fireTransferCompleted,3.0,0.3333333333333333,0.3333333333333333,1.0,"[3.0, 2796.0]",1,17,2777,2796
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,src/java/fr/jayasoft/ivy/repository/AbstractRepository.java/fireTransferError,2.0,0.5,0.5,1.0,"[2.0, 2796.0]",1,17,2777,2796
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,src/java/org/apache/ivy/ant/IvyBuildNumber.java/doExecute,1195.0,0.0008368200836820083,0.0008368200836820083,0.0,"[1195.0, 4376.0]",1,35,4340,4376
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,src/java/org/apache/ivy/ant/IvyBuildNumber.java/getMatcher,3012.0,0.00033200531208499334,0.00033200531208499334,0.0,"[3012.0, 4376.0]",1,35,4340,4376
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/transformInstance,1030.0,0.000970873786407767,0.0016394823299502334,0.0,"[1030.0, 1033.0, 1544.0, 2342.0, 3117.0]",4,42,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getDependencyArtifacts,1.0,1.0,0.6904850746268657,1.0,"[1.0, 2.0, 4.0, 335.0, 3117.0]",4,43,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getDependencyArtifactsIncludes,1.0,1.0,0.25167926091854304,1.0,"[1.0, 472.0, 2625.0, 2992.0, 3117.0]",4,42,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getDependencyArtifactsExcludes,1.0,1.0,0.25166371599394605,1.0,"[1.0, 478.0, 2650.0, 2988.0, 3117.0]",4,42,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getAllDependencyArtifacts,2.0,0.5,0.25201207243460766,1.0,"[2.0, 8.0, 12.0, 497.0, 3117.0]",4,43,3073,3117
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java/IvyNode,89.0,0.011235955056179775,0.009437922678593457,0.0,"[89.0, 214.0, 320.0, 403.0, 477.0, 958.0, 1771.0]",6,117,1652,1771
