repo,parent commit,method path,rank,RR,AP,hit@10,sort_ranks,ground truth size,inner corpus size,outer corpus size,repo size
apache/ant-ivy,aefb24facc745fdec7b16fa28aac6538e4a8b00c,src/java/org/apache/ivy/util/url/HttpClientHandler.java/checkStatusCode,1.0,1.0,1.0,1.0,"[1.0, 5438.0]",1,33,5404,5438
apache/ant-ivy,aefb24facc745fdec7b16fa28aac6538e4a8b00c,src/java/org/apache/ivy/util/url/BasicURLHandler.java/checkStatusCode,1.0,1.0,1.0,1.0,"[1.0, 5438.0]",1,8,5429,5438
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/ant/IvyRepositoryReport.java/doExecute,114.0,0.008771929824561403,0.010954041354400151,0.0,"[114.0, 150.0, 260.0, 415.0, 450.0, 541.0, 578.0, 797.0, 3952.0]",8,34,3917,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/install/InstallEngine.java/install,88.0,0.011363636363636364,0.0132011259262295,0.0,"[88.0, 172.0, 209.0, 237.0, 319.0, 492.0, 570.0, 712.0, 3952.0]",8,1,3950,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listTokenValues,2.0,0.5,0.3002073145515059,1.0,"[2.0, 6.0, 7.0, 11.0, 13.0, 16.0, 759.0, 1099.0, 3952.0]",8,10,3941,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listOrganisationEntries,1.0,1.0,0.6884785605455996,1.0,"[1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 716.0, 1056.0, 3952.0]",8,10,3941,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listOrganisations,1.0,1.0,0.6857143771824299,1.0,"[1.0, 2.0, 3.0, 4.0, 7.0, 8.0, 638.0, 765.0, 3952.0]",8,10,3941,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listModuleEntries,1.0,1.0,0.7351434538150309,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 503.0, 793.0, 3952.0]",8,10,3941,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listModules,1.0,1.0,0.7013263795591382,1.0,"[1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 495.0, 609.0, 3952.0]",8,8,3941,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listRevisionEntries,1.0,1.0,0.6648597830603483,1.0,"[1.0, 2.0, 3.0, 4.0, 8.0, 9.0, 394.0, 847.0, 3952.0]",8,10,3941,3952
apache/ant-ivy,f3fa2da056c709cb570740c0390682bef8be60a4,src/java/org/apache/ivy/core/search/SearchEngine.java/listRevisions,1.0,1.0,0.6480833526411902,1.0,"[1.0, 2.0, 3.0, 4.0, 9.0, 10.0, 433.0, 618.0, 3952.0]",8,10,3941,3952
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/resolver/RepositoryResolver.java/findResourceUsingPattern,11.0,0.09090909090909091,0.027400795205072825,0.0,"[11.0, 54.0, 131.0, 147.0, 336.0, 361.0, 433.0, 524.0, 1603.0, 4445.0]",9,21,4423,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/MyModuleDescriptorProvider,27.0,0.037037037037037035,0.011189440190545647,0.0,"[27.0, 70.0, 232.0, 518.0, 1888.0, 1895.0, 2315.0, 2625.0, 3519.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/provideModule,2.0,0.5,0.1575660863475249,1.0,"[2.0, 9.0, 12.0, 18.0, 49.0, 90.0, 274.0, 487.0, 694.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getMdFromCache,1.0,1.0,0.3227608034646296,1.0,"[1.0, 5.0, 6.0, 11.0, 28.0, 36.0, 39.0, 73.0, 1305.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getStaledMd,1.0,1.0,0.3138086572539418,1.0,"[1.0, 5.0, 9.0, 10.0, 18.0, 36.0, 62.0, 63.0, 1361.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/cacheModuleDescriptor,9.0,0.1111111111111111,0.039740720403419014,1.0,"[9.0, 51.0, 58.0, 65.0, 154.0, 264.0, 335.0, 796.0, 1134.0, 4445.0]",9,81,4363,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseDescriptor,3.0,0.3333333333333333,0.11727525229647383,1.0,"[3.0, 18.0, 19.0, 25.0, 32.0, 73.0, 346.0, 396.0, 631.0, 4445.0]",9,10,4433,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseOtherPom,1.0,1.0,0.15276897609034934,1.0,"[1.0, 34.0, 39.0, 67.0, 72.0, 113.0, 199.0, 622.0, 1012.0, 4445.0]",9,11,4433,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/m2/PomReader.java/PomReader,54.0,0.018518518518518517,0.009631368051364735,0.0,"[54.0, 113.0, 151.0, 669.0, 953.0, 1273.0, 1284.0, 1576.0, 2179.0, 4445.0]",9,43,4401,4445
apache/ant-ivy,0baa78fc53467ec1e46db1c52877a3973f753d6b,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java/parseOtherIvyFile,2.0,0.5,0.11728260663383965,1.0,"[2.0, 9.0, 36.0, 51.0, 83.0, 120.0, 194.0, 431.0, 1349.0, 4445.0]",9,73,4371,4445
apache/ant-ivy,88004447d956a97b0e1765c73ae7649029dc87a2,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getArchivePathInCache,17.0,0.058823529411764705,0.058823529411764705,0.0,"[17.0, 4015.0]",1,70,3943,4015
apache/ant-ivy,88004447d956a97b0e1765c73ae7649029dc87a2,src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java/getOriginalMetadataArtifact,21.0,0.047619047619047616,0.047619047619047616,0.0,"[21.0, 4015.0]",1,71,3943,4015
apache/ant-ivy,1e19908591da85e378e26b0a99d07406cd878ee1,src/java/fr/jayasoft/ivy/Ivy.java/retrieve,1487.0,0.0006724949562878278,0.0006724949562878278,0.0,"[1487.0, 1758.0]",1,133,1623,1758
apache/ant-ivy,1e19908591da85e378e26b0a99d07406cd878ee1,src/java/fr/jayasoft/ivy/ant/IvyRetrieve.java/execute,55.0,0.01818181818181818,0.01818181818181818,0.0,"[55.0, 1758.0]",1,14,1743,1758
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/update,15.0,0.06666666666666667,0.018749769136193868,0.0,"[15.0, 891.0, 1147.0, 1152.0, 1936.0]",4,17,1917,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/startElement,8.0,0.125,0.10067587641117053,1.0,"[8.0, 9.0, 68.0, 352.0, 1936.0]",4,17,1917,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/copyHeader,54.0,0.018518518518518517,0.020396129719053933,0.0,"[54.0, 67.0, 148.0, 309.0, 1936.0]",4,18,1917,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorParser.java/startElement,1.0,1.0,0.29035681958592546,1.0,"[1.0, 14.0, 326.0, 427.0, 1936.0]",4,15,1920,1936
apache/ant-ivy,b61f5d2ff2487d639ae8d1a86c1acb3b6f4825c8,src/java/fr/jayasoft/ivy/util/XMLHelper.java/parse,1.0,1.0,0.25315713910718257,1.0,"[1.0, 549.0, 580.0, 1049.0, 1936.0]",4,2,1932,1936
apache/ant-ivy,547691c621d6cf7c9ceab9c90d2097a35e79c1db,src/java/org/apache/ivy/core/publish/PublishEngine.java/publish,147.0,0.006802721088435374,0.006802721088435374,0.0,"[147.0, 4127.0]",1,1,4123,4127
apache/ant-ivy,547691c621d6cf7c9ceab9c90d2097a35e79c1db,src/java/org/apache/ivy/ant/IvyPublish.java/doExecute,22.0,0.045454545454545456,0.045454545454545456,0.0,"[22.0, 4127.0]",1,62,4064,4127
apache/ant-ivy,63b2ea841abd0069145443e5b140148960227b6e,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/update,987.0,0.0010131712259371835,0.0010131712259371835,0.0,"[987.0, 1463.0]",1,10,1450,1463
apache/ant-ivy,63b2ea841abd0069145443e5b140148960227b6e,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java/startElement,10.0,0.1,0.1,1.0,"[10.0, 1463.0]",1,11,1450,1463
apache/ant-ivy,0d07eac1699dfa39048a0edb66e11308669a9961,src/java/fr/jayasoft/ivy/resolver/ChainResolver.java/getDependency,1.0,1.0,0.5103092783505154,1.0,"[1.0, 97.0, 1840.0]",2,21,1818,1840
apache/ant-ivy,0d07eac1699dfa39048a0edb66e11308669a9961,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/getDependency,6.0,0.16666666666666666,0.11781609195402298,1.0,"[6.0, 29.0, 1840.0]",2,40,1799,1840
apache/ant-ivy,0d07eac1699dfa39048a0edb66e11308669a9961,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/isResolved,16.0,0.0625,0.03987068965517242,0.0,"[16.0, 116.0, 1840.0]",2,40,1799,1840
apache/ant-ivy,e556b3cdeb75a6ed2285f581164d76f743ab85ee,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java/findArtifactRef,115.0,0.008695652173913044,0.008695652173913044,0.0,"[115.0, 4328.0]",1,38,4289,4328
apache/ant-ivy,e556b3cdeb75a6ed2285f581164d76f743ab85ee,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java/findSnapshotVersion,26.0,0.038461538461538464,0.038461538461538464,0.0,"[26.0, 4328.0]",1,38,4289,4328
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/getErrors,1.0,1.0,0.6021600512910182,1.0,"[1.0, 2.0, 3.0, 760.0, 903.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/getProblems,1.0,1.0,0.6015336512453843,1.0,"[1.0, 2.0, 3.0, 1037.0, 1312.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/getWarns,1.0,1.0,0.6032312293181858,1.0,"[1.0, 2.0, 3.0, 378.0, 897.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/clearProblems,1.0,1.0,0.5226512031454208,1.0,"[1.0, 2.0, 5.0, 603.0, 755.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/error,2.0,0.5,0.10261669584099942,1.0,"[2.0, 702.0, 983.0, 1159.0, 1340.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,src/java/org/apache/ivy/util/MessageLoggerEngine.java/warn,1.0,1.0,0.20379670487602172,1.0,"[1.0, 426.0, 575.0, 866.0, 1123.0, 3379.0]",5,23,3355,3379
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java/cacheModuleDescriptor,245.0,0.004081632653061225,0.004081632653061225,0.0,"[245.0, 5601.0]",1,67,5533,5601
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java/checkDescriptorConsistency,205.0,0.004878048780487805,0.004878048780487805,0.0,"[205.0, 5601.0]",1,67,5533,5601
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/getURLInfo,3268.0,0.0003059975520195838,0.0005698523019948305,0.0,"[3268.0, 3456.0, 3637.0, 4295.0]",3,7,4286,4295
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/openStream,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3.0, 4295.0]",3,8,4286,4295
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/download,1.0,1.0,0.8055555555555555,1.0,"[1.0, 3.0, 4.0, 4295.0]",3,8,4286,4295
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,src/java/org/apache/ivy/util/url/BasicURLHandler.java/upload,1.0,1.0,0.8055555555555555,1.0,"[1.0, 3.0, 4.0, 4295.0]",3,8,4286,4295
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseDescriptor,48.0,0.020833333333333332,0.009244794592370896,0.0,"[48.0, 250.0, 307.0, 428.0, 601.0, 660.0, 904.0, 949.0, 1144.0, 1289.0, 1585.0, 1755.0, 5645.0]",12,10,5633,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/addDependencyMgt,1.0,1.0,0.3574492975550952,1.0,"[1.0, 2.0, 4.0, 6.0, 18.0, 25.0, 77.0, 109.0, 114.0, 168.0, 381.0, 515.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/addPlugin,1.0,1.0,0.5596262121556477,1.0,"[1.0, 2.0, 3.0, 5.0, 8.0, 9.0, 13.0, 14.0, 37.0, 52.0, 251.0, 347.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getPlugins,1.0,1.0,0.11347286446583386,1.0,"[1.0, 10.0, 59.0, 199.0, 317.0, 561.0, 598.0, 623.0, 854.0, 856.0, 1077.0, 1649.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDefaultVersion,1.0,1.0,0.34005286223695963,1.0,"[1.0, 2.0, 5.0, 10.0, 12.0, 40.0, 41.0, 82.0, 93.0, 129.0, 231.0, 505.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDefaultScope,1.0,1.0,0.39382900456274367,1.0,"[1.0, 3.0, 4.0, 5.0, 10.0, 19.0, 33.0, 36.0, 102.0, 145.0, 221.0, 230.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDependencyMgtExclusions,1.0,1.0,0.48003768899947485,1.0,"[1.0, 2.0, 3.0, 5.0, 9.0, 12.0, 23.0, 24.0, 105.0, 125.0, 223.0, 230.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDependencyManagementMap,1.0,1.0,0.3300195187934967,1.0,"[1.0, 2.0, 5.0, 8.0, 21.0, 22.0, 53.0, 60.0, 322.0, 420.0, 679.0, 748.0, 5645.0]",12,47,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/getDependencyManagements,1.0,1.0,0.39611817223443757,1.0,"[1.0, 2.0, 4.0, 5.0, 6.0, 44.0, 63.0, 200.0, 261.0, 597.0, 682.0, 787.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java/addExtraInfo,21.0,0.047619047619047616,0.03087740920593189,0.0,"[21.0, 22.0, 35.0, 68.0, 279.0, 410.0, 443.0, 863.0, 925.0, 1038.0, 1878.0, 2600.0, 5645.0]",12,48,5596,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java/mergeInfo,46.0,0.021739130434782608,0.022355645645981845,0.0,"[46.0, 70.0, 103.0, 185.0, 190.0, 278.0, 291.0, 365.0, 436.0, 477.0, 706.0, 743.0, 5645.0]",12,76,5568,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/osgi/repo/AbstractOSGiResolver.java/buildResolvedCapabilityMd,1.0,1.0,0.14892464677717712,1.0,"[1.0, 11.0, 16.0, 37.0, 136.0, 144.0, 145.0, 166.0, 198.0, 225.0, 478.0, 549.0, 5645.0]",12,23,5621,5645
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,src/java/org/apache/ivy/osgi/core/BundleInfoAdapter.java/toModuleDescriptor,37.0,0.02702702702702703,0.006714453184554662,0.0,"[37.0, 416.0, 664.0, 859.0, 911.0, 1089.0, 1137.0, 1810.0, 1871.0, 2183.0, 2304.0, 3138.0, 5645.0]",12,9,5634,5645
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/plugins/matcher/ModuleIdMatcher.java/ModuleIdMatcher,17.0,0.058823529411764705,0.02149923109875357,0.0,"[17.0, 542.0, 1512.0, 3113.0]",3,2,3110,3113
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/settings/XmlSettingsParser.java/startElement,69.0,0.014492753623188406,0.00757343340379691,0.0,"[69.0, 450.0, 793.0, 3113.0]",3,6,3106,3113
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/module/id/ModuleId.java/equals,58.0,0.017241379310344827,0.014590663851747595,0.0,"[58.0, 140.0, 245.0, 3113.0]",3,9,3103,3113
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/module/id/ModuleId.java/_hashCode,16.0,0.0625,0.027545383569799704,0.0,"[16.0, 189.0, 314.0, 3113.0]",3,9,3103,3113
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java/saveArtifactOrigin,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3136.0]",2,25,3110,3136
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java/getSavedArtifactOrigin,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3136.0]",2,25,3110,3136
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java/removeSavedArtifactOrigin,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3136.0]",2,25,3110,3136
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java/getDependency,11.0,0.09090909090909091,0.09090909090909091,0.0,"[11.0, 4545.0]",1,64,4480,4545
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,src/java/org/apache/ivy/core/resolve/ResolveEngine.java/resolve,790.0,0.0012658227848101266,0.0012658227848101266,0.0,"[790.0, 4545.0]",1,28,4512,4545
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java/needModuleDescriptor,1.0,1.0,1.0,1.0,"[1.0, 5704.0]",1,5,5698,5704
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java/accept,136.0,0.007352941176470588,0.007352941176470588,0.0,"[136.0, 5704.0]",1,4,5698,5704
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java/blackListIncompatibleCallerAndRestartResolveIfPossible,1.0,1.0,0.8333333333333333,1.0,"[1.0, 3.0, 5449.0]",2,9,5439,5449
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java/handleIncompatibleCaller,1.0,1.0,1.0,1.0,"[1.0, 2.0, 5449.0]",2,9,5439,5449
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java/blackListIncompatibleCaller,1.0,1.0,1.0,1.0,"[1.0, 2.0, 5449.0]",2,9,5439,5449
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java/exists,678.0,0.0014749262536873156,0.001387658185361213,0.0,"[678.0, 1538.0, 4249.0]",2,63,4185,4249
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/parseDescriptor,202.0,0.0049504950495049506,0.0034956556880177815,0.0,"[202.0, 980.0, 4249.0]",2,10,4237,4249
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java/addSourcesAndJavadocArtifactsIfPresent,12.0,0.08333333333333333,0.044452181987000926,0.0,"[12.0, 359.0, 4249.0]",2,11,4237,4249
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/getLatestStrategy,73.0,0.0136986301369863,0.00706723209794308,0.0,"[73.0, 664.0, 668.0, 1342.0]",3,38,1303,1342
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/setLatestStrategy,5.0,0.2,0.06858436835243259,1.0,"[5.0, 650.0, 1121.0, 1342.0]",3,38,1303,1342
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java/setLatest,4.0,0.25,0.0850372910882465,1.0,"[4.0, 785.0, 1170.0, 1342.0]",3,38,1303,1342
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/ChainResolver.java/getDependency,112.0,0.008928571428571428,0.004483820616013945,0.0,"[112.0, 1072.0, 1129.0, 1342.0]",3,10,1331,1342
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,src/java/fr/jayasoft/ivy/repository/AbstractRepository.java/fireTransferCompleted,3.0,0.3333333333333333,0.3333333333333333,1.0,"[3.0, 2796.0]",1,17,2777,2796
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,src/java/fr/jayasoft/ivy/repository/AbstractRepository.java/fireTransferError,2.0,0.5,0.5,1.0,"[2.0, 2796.0]",1,17,2777,2796
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,src/java/org/apache/ivy/ant/IvyBuildNumber.java/doExecute,511.0,0.0019569471624266144,0.0019569471624266144,0.0,"[511.0, 4376.0]",1,35,4340,4376
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,src/java/org/apache/ivy/ant/IvyBuildNumber.java/getMatcher,555.0,0.0018018018018018018,0.0018018018018018018,0.0,"[555.0, 4376.0]",1,35,4340,4376
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/transformInstance,138.0,0.007246376811594203,0.014631099472160854,0.0,"[138.0, 150.0, 158.0, 211.0, 3117.0]",4,42,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getDependencyArtifacts,1.0,1.0,0.7564935064935064,1.0,"[1.0, 2.0, 3.0, 154.0, 3117.0]",4,43,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getDependencyArtifactsIncludes,1.0,1.0,0.253677122262846,1.0,"[1.0, 374.0, 580.0, 955.0, 3117.0]",4,42,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getDependencyArtifactsExcludes,1.0,1.0,0.2538402050472636,1.0,"[1.0, 321.0, 612.0, 946.0, 3117.0]",4,42,3073,3117
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java/getAllDependencyArtifacts,1.0,1.0,0.4781347962382445,1.0,"[1.0, 5.0, 6.0, 319.0, 3117.0]",4,43,3073,3117
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java/IvyNode,25.0,0.04,0.048241045038635154,0.0,"[25.0, 40.0, 50.0, 61.0, 91.0, 317.0, 1771.0]",6,117,1652,1771
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java/loadData,6.0,0.16666666666666666,0.09169291714394807,1.0,"[6.0, 11.0, 44.0, 90.0, 97.0, 160.0, 1771.0]",6,118,1652,1771
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java/getDependencies,22.0,0.045454545454545456,0.04225781372401214,0.0,"[22.0, 44.0, 51.0, 72.0, 150.0, 402.0, 1771.0]",6,117,1652,1771
